SCHOOL,GENDER,EXAM_YEAR,SUB-COUNTY,COUNTY,GRADE,GRADE_POINTS
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,D-,2.0
Magunga_Mixed,MALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,MALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,MALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,MALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,MALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,MALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,MALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,MALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,MALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,MALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,MALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,MALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,MALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,MALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
Magunga_Mixed,FEMALE,2024,Nyakach,Kisumu,E,1.0
